username,display_name,follower_count,likes_count,video_count,avatar_url,region_code,average_likes,engagement_rate,follower_tier
iimaya1,Maya Majed,2199867,29391211,100,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/f62f1ddea22c82647a1ce1b17cbb1f31~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=d96ae07d&x-expires=1753268400&x-signature=YVXb30BZoojWv1zZPFvPDsXTdFk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,SA,293912.11,13.360449063511567,Mega-influencer
keeganevansphoto,Keegan and Nicole,1768474,40577841,288,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/c9ba477ff5d04510d9ace5639a584e52~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=132d3aa4&x-expires=1753268400&x-signature=9LLizqtOOVTaikNW02aMCGXL0ig%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,140895.28125,7.967054152336987,Mega-influencer
joshpeck,Josh Peck,8437611,128912058,206,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7310647379357597701~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=d36f458e&x-expires=1753268400&x-signature=swWpuyaSkzKvNEWUTZ0fUJ5miPE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,625786.6893203884,7.4166335627512145,Mega-influencer
nottclay,nottclay,2226700,114038638,3566,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/d10287e420a773125835834d354d3543~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=b648f148&x-expires=1753268400&x-signature=FunaSU%2FwHvGEyKnviVtg2HdVVdU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,31979.427369601795,1.4361803282706156,Mega-influencer
ayudewi070,AyuDewi,3027230,88954937,963,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/ce770f228627e96a928256f11bae4d89~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=88c66f7c&x-expires=1753268400&x-signature=3UcUsLeinwr%2BUFmeTkh9Yy4RBDQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,ID,92372.72793354101,3.05139444090938,Mega-influencer
itspuffpuff,Puff Puff,4869231,58723663,278,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/5d45cbd4f07a054a75bf03065a2ac506~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=434aa982&x-expires=1753268400&x-signature=c3LcUXiO%2F3u%2FKi7i29yM3cvY%2B9k%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,211236.19784172662,4.338183952285825,Mega-influencer
isaias,Isaías,11548712,479018225,2820,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/87ef1d186c71aa93f3c4714c2d6bbd9c~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=63c432a6&x-expires=1753268400&x-signature=d%2FIo1hQGRuSVVS2FGDPJaH7xCCA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,BR,169864.61879432623,1.4708533626462088,Celebrity
3dshane,Shanef3d,739576,16403586,130,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7319522698714382342~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=e5003e89&x-expires=1753268400&x-signature=%2B0fJ38rmIkrCmcrM0TZVaf5nmAo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,126181.43076923076,17.061320374002232,Macro-influencer
insertrichie,Insert Richie,6563172,102721357,108,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/bc313cd31dc16e42e90a910f57652770~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=66c1473e&x-expires=1753268400&x-signature=kUcDuOZQBZ7Cv9THESKAH6ER2lI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,AU,951123.675925926,14.491829193657061,Mega-influencer
matt_and_abby,Matt & Abby,5238273,475564943,1629,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7313699466158112774~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=d89cf416&x-expires=1753268400&x-signature=nV72JFBjWvjrJjP2cbVQLrCVL5Y%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,291936.7360343769,5.573148555533034,Mega-influencer
twistedpennywise,TwistedPennywise,18186990,274468950,1070,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/c311c3a59e42978e99ea0b67977967b6~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=b537a60b&x-expires=1753268400&x-signature=aLMpO%2BEpx8mDH1pbIYZYtBFf7LA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,256513.03738317758,1.4104205114929824,Celebrity
quenblackwell,quenblackwell,12364471,779992087,396,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7311586024272953386~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=69cb979d&x-expires=1753268400&x-signature=Vx%2ByXWZ2IT9hjGYghLbULCTbdIk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,1969676.9873737374,15.930135526006227,Celebrity
alwifahry,alwifahry,13836195,573345973,982,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/8467f72ff68d0888299ce019f838961a~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=2a9b5028&x-expires=1753268400&x-signature=l3tdFS6TPlWCYS9yjIlCuaiafA4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,ID,583855.3696537678,4.2197682936223995,Celebrity
iamdikeh,Dikeh,8796813,121545725,482,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/8c98a91989e7f34584dce39285403e2b~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=a2cfaf33&x-expires=1753268400&x-signature=Rnnma45guh8hqG3%2BnJXDoSbY1bg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,NG,252169.5539419087,2.8666012786893242,Mega-influencer
dennismik,DENNISMIK,8538172,150915450,1354,https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/3740b2dd811061a181759b1102cfac28~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=3fa20960&x-expires=1753268400&x-signature=dkDDcxf2NzJddCDvREOPpxPAMQU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,GB,111458.97341211226,1.3054196309480794,Mega-influencer
andreaaybar1995,Andrea Aybar,4550610,138568692,582,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/2eb9d9aecd3196aab757da36566bc27a~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=aa2ab5f9&x-expires=1753268400&x-signature=PMgTrLslN2DmqBRHgwrarytLb8E%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,VN,238090.53608247422,5.232057594091215,Mega-influencer
itsasiaelaine,Asia Elaine,204963,2033692,95,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/1a2791576c291285f12849d3c1a117c2~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=aaeafc1d&x-expires=1753268400&x-signature=Z7OX16CBLOIQqyaypQhInm85RFY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,21407.284210526315,10.444462761828387,Mid-tier influencer
airrack,Eric Decker,2075661,46573023,140,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/1361427366efb2bfd309d4f4f1cb5128~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=95af55bb&x-expires=1753268400&x-signature=hp290S6gftBvA6LW5PRkc9zKcvo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,332664.45,16.026916244993764,Mega-influencer
taliyaandgustavo,TALIYA & GUSTAVO,2713043,165623030,745,https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/a468bf897599e956b15b6dffb86a9413~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=c1df9343&x-expires=1753268400&x-signature=%2BhQC6RRayP7Bx1ufzMJy7lWr%2B8w%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,222312.79194630872,8.194222942515424,Mega-influencer
dimelonegritow,EL NEGRITO🤝🏾👨🏽‍🍳,2217666,61133647,381,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/fa3d1e84ff295b38902bac7cbef186f0~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=0d795668&x-expires=1753268400&x-signature=JkKO%2F6K4t5k1zdoJxVlVWlAy%2Fio%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,CO,160455.76640419947,7.235344114226375,Mega-influencer
maytree_music,Maytree 메이트리,11364958,154013478,221,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/433c7521c9e889db1ad6133bdf1969d7~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=c1f628ba&x-expires=1753268400&x-signature=VuIC7NNmPeRvcpSJ%2FcnNmCree34%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,KR,696893.5656108598,6.131950207038687,Celebrity
venomlive85,🕸 VENOM 🕸,2649462,27611915,86,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7d27ce591bb39f503dd799ba2554b120~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=b9256526&x-expires=1753268400&x-signature=FPb%2FgLs1t0FoCrRh8bAuHuUQJz0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,DZ,321068.77906976745,12.118263219844915,Mega-influencer
abu_julia_official,Abu Julia أبو جوليا,4749067,39161251,415,https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/e6b1f9f7de91bfa928b5371004ba73a2~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=574dfbfa&x-expires=1753268400&x-signature=h7%2FHqwLXJFyvG%2F6E6txo2jvXNIA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,GB,94364.46024096386,1.9870105062944756,Mega-influencer
krisjenner,Kris,4236753,36920755,89,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/4011339f21908e9179cea6b9cf21b950~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=e995f7e5&x-expires=1753268400&x-signature=xfSnvKXlkD2rcCPfS7LD7b3blNM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,414839.9438202247,9.791459257129805,Mega-influencer
bek1as,Bege,394275,24786180,33,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7198bf9746e6f3034773facc545157ac~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=abac49b6&x-expires=1753268400&x-signature=2BLBhcpaBwXSmqGLGQqB6rKdFEA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,AT,751096.3636363636,190.5006311930413,Mid-tier influencer
madonna,madonna,4886355,42463644,296,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/1ad725f549e4e0a3da316c72ec8144da~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=ad0f1cec&x-expires=1753268400&x-signature=hcNsmZv0cf7XCAfvSbKHduI%2FVjU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,143458.25675675675,2.9358950947435614,Mega-influencer
mondeenise,MONICA🤎,1530651,9346303,54,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/88356ac2d98d7f55a01548e6e1bf131d~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=e5244632&x-expires=1753268400&x-signature=xVecFRY5WCoqQlJpFBK1ohxN48s%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,173079.6851851852,11.307586457343,Mega-influencer
vanbanger,tyler🪽,1190306,130168352,439,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/51ac012d9270307dc125e0046362fa82~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=6d500369&x-expires=1753268400&x-signature=NX3s8ZyoY9NdAbD8gZ%2BbWHnYkKs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,296511.0523917995,24.910489604505017,Mega-influencer
rondamichael,michael ronda,5268404,94542414,357,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/5f958dd4d95f44cacfd0d586dae74fd2~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=9df54a4c&x-expires=1753268400&x-signature=6NJx5EQrxJniSMQ%2FlsBaDtC0rak%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,MX,264824.6890756303,5.026658720091137,Mega-influencer
_mrs.grey,Bianca,137037,20426251,291,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/d76c0cf9a1f6f43b25d0ce3842523c19~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=5ea3e30a&x-expires=1753268400&x-signature=1U9onQGFAw%2FfVh%2BiYQZoeJtSr4g%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,DE,70193.30240549828,51.2221534370267,Mid-tier influencer
ailutokman,Ailu Tokman | RECETAS FÁCILES,7400847,161399054,457,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/9d8b9afc282b2c5622e806a029dd58c7~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=d8828464&x-expires=1753268400&x-signature=%2B5SXohW1ZSS3PLo90x2M9BjuxY8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,AR,353170.7964989059,4.772032126848535,Mega-influencer
averycyrus,Avery Cyrus,9399360,424626476,1075,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/c9015d7aea37969483d85e58b5580fd3~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=0ef8f3b9&x-expires=1753268400&x-signature=%2F2M1c3ff1w8Ri231%2B%2F%2FkFByJYWQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,395001.3730232558,4.20242838898878,Mega-influencer
chilinypikinoficial,Chilinypikinoficial,10426697,186727937,848,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/c413d2214ecb8eefca60402ce01929e1~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=d5c66a08&x-expires=1753268400&x-signature=2a%2FXpDSfpdmeyYEbUMcmxCwqzqs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,MX,220198.03891509434,2.1118676309007,Celebrity
germangarmendia,German Garmendia,21979027,225704777,152,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/27e29409b2995f49794463322b784913~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=b8237624&x-expires=1753268400&x-signature=2Ll%2B0EgWFEMy3VlpfD%2BsvEHldp8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,1484899.8486842106,6.755985370436146,Celebrity
baylenlevine,Baylen Levine,6359546,163115576,470,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/0021fdf2d5d4461bac5ac4f61a08e6bd~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=0abc52d4&x-expires=1753268400&x-signature=V1bM5RjQ3zJmWW%2BLRkaC3hAeCBE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,347054.4170212766,5.457220012580718,Mega-influencer
kfc_es,KFC España,5344556,89810290,318,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7311690251334844421~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=4edd40e7&x-expires=1753268400&x-signature=2so8%2FgVvvxDcnqatcYFpMF8e%2BgM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,ES,282422.2955974843,5.284298557213813,Mega-influencer
capa_in_visible,Capa Invisible,1305814,82596223,1145,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7da865e8bf67e6173fba5d3e85fc3cfa~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=541de984&x-expires=1753268400&x-signature=iWV%2BZZ9beq5VUb5tv3t8oATETaY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,MX,72136.43930131005,5.524250720340726,Mega-influencer
niziu_official,NiziU,3106727,129452656,1712,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/50b7fba5fe1bd8b7db7b3ddc6ce93782~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=45b7bf6c&x-expires=1753268400&x-signature=8kM%2BBFVXPytjuOD1uiU7Bq8NZbQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,JP,75614.8691588785,2.433907747892831,Mega-influencer
marsaimartin,Marsai,5408088,82034530,45,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/c916c2715b5541102e05999f5174d8ad~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=a13e1768&x-expires=1753268400&x-signature=oYJoKivNgpcB9wa0KtKcesuZd2A%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,1822989.5555555555,33.70857788474514,Mega-influencer
clawmachine_mokkai,もっかいちゃんねる,416896,10612351,488,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/4245d23bfe38d345c7c5e523efe2a5a5~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=32822571&x-expires=1753268400&x-signature=Rr1VwHnBcj0twMtV9jTWH9nj90U%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,JP,21746.620901639344,5.216317954991016,Mid-tier influencer
mackenziesol,mackenzie sol,12249258,266147766,1251,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/33bd3275d3ece115fe33240a471ccfec~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=ea8e6e41&x-expires=1753268400&x-signature=o3QgQOMP7ss8QARHwmBlBVPDZqw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,212748.01438848922,1.7368236866958733,Celebrity
katstickler,Kat,10395256,698457885,1733,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7083fd72b4db657c763d5b197e00d601~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=7b709bee&x-expires=1753268400&x-signature=yszs8%2FudIzxaNBUd%2B48Q%2FuOCOeg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,403033.97864974034,3.877095269705146,Celebrity
julisavioli,Juli Savioli,8520193,252925372,613,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/58e791e9b251bd002cf1b6540dd62e5e~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=c51fa0b8&x-expires=1753268400&x-signature=neZCHuwEFhIE7eSGZ%2B9mPFaDe78%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,AR,412602.56443719415,4.842643405345327,Mega-influencer
faiqfreestyle,Faiq Freestyle,2084381,59499134,477,https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/baead7e8fdfb2bd4aa707d5524da8f57~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=3c874aba&x-expires=1753268400&x-signature=ZQFMQ%2FTU0v%2B2pUJAPnB4KlYjIuw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,MY,124736.12997903564,5.984324841717308,Mega-influencer
avemoves,avemoves,17484466,405981295,1045,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7327195749199347717~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=569df354&x-expires=1753268400&x-signature=ipw7BOuGloQypqHiYyIYZarDaQw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,DE,388498.84688995214,2.221965754572957,Celebrity
shaughnaphillips,shaughnaphillips,437564,5081546,167,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/8dd0cd70e8ee1e66831d99c7fbd4406c~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=1a959474&x-expires=1753268400&x-signature=mRdIy6aRTgI%2BvJ4gWw5W4st5bDk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,GB,30428.419161676647,6.954049958789263,Mid-tier influencer
chuponcitotv,Chuponcito,5859690,24839815,391,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7323381540153458694~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=171c67b1&x-expires=1753268400&x-signature=avraVV5xBvEucSMp4rchI%2FPB0bU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,MX,63528.93861892583,1.084168934174433,Mega-influencer
locofer5,Locofer5,2506317,88880411,593,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/8cd6b3944c3e9e0e03014ecfa7acacee~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=19bb19e9&x-expires=1753268400&x-signature=194ZkWV3dnIEQC1ioBDNXvdZPqA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,MX,149882.64924114672,5.980195212383219,Mega-influencer
irinimeza06,irini Trix,1760227,20917873,254,https://p19-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/1e738d8c75e85dca8793a86699be69e5~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=7437df07&x-expires=1753268400&x-signature=TaDtySn33sE4Ps%2BDycthVyrQZA0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,EC,82353.83070866142,4.678591494657304,Mega-influencer
krissiti911,KrisJiana & Siti Badriah,6427220,189595717,668,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/4da7e1de0342d25200fbc18e9d32779d~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=f5f08a0f&x-expires=1753268400&x-signature=M7uCFXxw%2BHraUxJG%2FUakTGS5exw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,ID,283825.9236526946,4.415998264454844,Mega-influencer
erikconover,Erik Van Conover,1292614,31140296,153,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/5f4fdd0015da585f0bb86acc01954d30~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=142e67b8&x-expires=1753268400&x-signature=3Tn9mbXsSxC%2FvFVEMtg5M0dIwpA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,203531.34640522875,15.745717314312605,Mega-influencer
ateez_official_,ATEEZ_Official,8525178,365813548,1007,https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/f754ed59f9f88ffa93b678d75edd4fe0~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=d21d6d2b&x-expires=1753268400&x-signature=ABWrpk3HR7ph9P%2BaTRJjTz1nVRU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,KR,363270.6534260179,4.2611503645556486,Mega-influencer
dr.cracks,Dr.Cracks,8008342,169815412,105,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/62931a81024cdb5beb21395b169dd98f~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=bc608c7a&x-expires=1753268400&x-signature=8NcMs9kDnEOiQAORRoDLBy5vMac%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,US,1617289.638095238,20.195062075211546,Mega-influencer
martita_de_grana,Martita de Graná,845419,10481288,241,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/23fcf937843fd28168dd5fec90472224~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=534b478d&x-expires=1753268400&x-signature=k2RSj5fF32yoLSx511jgr6lE%2FjY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,ES,43490.82157676348,5.144291951891723,Macro-influencer
dandiaff,Dandi AF,3234063,54248560,646,https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/0ceb85244694607835f6f8053bc58303~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=bb14d98e&x-expires=1753268400&x-signature=GKgZ0c5yZXHcbbiY%2FsOy136QmWY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,ID,83976.09907120743,2.5966129624316974,Mega-influencer
abrahamdpee,Abrahamdpe,5406030,49598099,103,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7345021080572493830~tplv-tiktokx-cropcenter:168:168.jpeg?dr=9638&refresh_token=cac9f10b&x-expires=1753268400&x-signature=jkXG5cU%2BhCWaJOj%2BflLz2CIImm4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=8aecc5ac&idc=useast5,PA,481534.9417475728,8.907367176052905,Mega-influencer
